,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1228,1229,120,2,65.0,8769,Pave,,1,1,AllPub,3,1,NridgHt,Norm,Norm,4,1,9,5,2008,2008,2,1,2,2,2,766,3,2,1,3,2,1,1,1540,3,0,162,1702,1,3,1,1,1702,0,0,1702,1,0,1,1,1,1,3,7,1,1,1,1,2008,3,3,1052,2,2,1,0,72,0,0,224,0,,,,0,10,2008,2,Partial,367294
1229,1230,80,2,70.0,7910,Pave,,1,1,AllPub,1,1,NAmes,Norm,Norm,1,3,5,5,1960,1960,2,1,8,4,1,0,2,2,2,2,2,1,2,666,3,0,409,1075,1,1,1,1,1507,0,0,1507,0,0,2,0,4,1,2,7,4,0,5,6,1960,2,1,404,2,2,1,0,0,0,0,0,0,,GdWo,,0,8,2008,1,Normal,127000
1230,1231,90,2,,18890,Pave,,2,1,AllPub,1,1,Sawyer,Feedr,RRAe,3,4,5,5,1977,1977,6,1,7,7,1,1,2,2,2,1,2,1,1,498,4,211,652,1361,1,3,1,1,1361,1259,0,2620,0,0,2,2,4,2,2,12,1,1,2,3,1977,1,2,600,2,2,2,155,24,145,0,0,0,,,Gar2,8300,8,2007,1,Normal,190000
1231,1232,90,2,70.0,7728,Pave,,1,1,AllPub,1,1,NAmes,Norm,Norm,3,3,5,6,1962,1962,2,1,3,3,2,120,2,2,2,2,2,4,2,803,3,0,303,1106,1,2,1,1,1190,0,0,1190,1,0,1,0,3,1,2,6,1,0,5,1,1962,2,2,540,2,2,1,0,18,0,0,0,0,,GdWo,,0,5,2006,1,Normal,132500
1232,1233,90,2,70.0,9842,Pave,,1,1,AllPub,2,1,NAmes,Norm,Norm,3,1,4,5,1962,1962,1,1,4,4,1,0,2,2,5,5,5,5,5,0,5,0,0,0,1,2,1,1,1224,0,0,1224,0,0,2,0,2,2,2,6,1,0,5,4,1962,2,2,462,2,2,1,0,0,0,0,0,0,,,,0,3,2007,1,Normal,101800
1233,1234,20,2,,12160,Pave,,2,1,AllPub,1,1,NAmes,Norm,Norm,1,1,5,5,1959,1959,2,1,7,7,2,180,2,2,2,2,2,1,4,1000,3,0,188,1188,1,4,1,1,1188,0,0,1188,1,0,1,0,3,1,2,6,1,0,5,1,1959,1,2,531,2,2,1,0,0,0,0,0,0,,MnPrv,,0,5,2010,3,Abnorml,142000
1234,1235,70,5,55.0,8525,Pave,,1,2,AllPub,1,1,SWISU,Norm,Norm,1,2,5,6,1911,1950,1,1,2,2,1,0,2,2,1,2,2,4,3,0,3,0,940,940,1,2,2,3,1024,940,0,1964,0,0,1,1,4,1,2,7,1,0,5,5,0,4,0,0,5,5,2,0,192,0,0,0,0,,,,0,11,2008,1,Abnorml,130000
1235,1236,70,2,96.0,13132,Pave,,1,1,AllPub,1,1,Crawfor,Norm,Norm,1,2,5,5,1914,1950,1,1,3,3,1,0,2,2,3,1,2,3,3,0,3,0,747,747,1,1,1,2,892,892,0,1784,0,0,1,1,4,1,2,9,1,0,5,2,1914,2,1,180,4,4,2,203,40,0,0,0,0,,,,0,7,2006,1,Normal,138887
1236,1237,160,2,36.0,2628,Pave,,1,1,AllPub,1,1,NridgHt,Norm,Norm,5,2,7,5,2003,2003,1,1,1,5,3,106,1,2,1,1,2,1,3,0,3,0,764,764,1,3,1,1,764,862,0,1626,0,0,2,1,2,1,1,6,1,0,5,3,2003,1,2,474,2,2,1,0,27,0,0,0,0,,,,0,6,2010,1,Normal,175500
1237,1238,60,2,41.0,12393,Pave,,3,1,AllPub,2,1,CollgCr,Norm,Norm,1,2,7,5,2004,2005,1,1,1,1,1,0,1,2,1,1,2,1,3,0,3,0,847,847,1,3,1,1,847,1101,0,1948,0,0,2,1,4,1,1,8,1,1,1,3,2004,3,2,434,2,2,1,100,48,0,0,0,0,,,,0,9,2006,1,Normal,195000
1238,1239,20,2,63.0,13072,Pave,,1,1,AllPub,1,1,SawyerW,RRAe,Norm,1,1,6,5,2005,2005,1,1,1,1,1,0,1,2,1,1,2,1,3,0,3,0,1141,1141,1,3,1,1,1141,0,0,1141,0,0,1,1,3,1,2,6,1,0,5,2,2005,2,2,484,2,2,1,0,0,0,0,0,0,,,,0,3,2006,1,Abnorml,142500
1239,1240,20,2,64.0,9037,Pave,,2,4,AllPub,1,1,Timber,Norm,Norm,1,1,8,5,2006,2006,2,1,1,1,2,32,1,2,1,1,2,4,1,428,3,0,1048,1476,1,3,1,1,1484,0,0,1484,0,0,2,0,2,1,3,6,1,1,1,1,2006,1,2,472,2,2,1,120,33,0,0,0,0,,,,0,12,2007,1,Normal,265900
1240,1241,60,2,65.0,8158,Pave,,1,1,AllPub,1,1,CollgCr,Norm,Norm,1,2,7,5,2003,2003,1,1,1,1,2,252,1,2,1,1,2,1,1,550,3,0,334,884,1,3,1,1,884,884,0,1768,1,0,2,1,3,1,1,8,1,0,5,1,2003,1,2,543,2,2,1,0,63,0,0,0,0,,,,0,7,2008,1,Normal,224900
1241,1242,20,2,83.0,9849,Pave,,1,1,AllPub,1,1,Somerst,Norm,Norm,1,1,7,6,2007,2007,2,1,1,1,3,0,1,2,1,1,2,4,3,0,3,0,1689,1689,1,3,1,1,1689,0,0,1689,0,0,2,0,3,1,1,7,1,0,5,1,2007,1,3,954,2,2,1,0,56,0,0,0,0,,,,0,6,2007,2,Partial,248328
1242,1243,85,2,85.0,10625,Pave,,1,1,AllPub,1,1,NWAmes,Norm,Norm,1,6,7,6,1974,1974,1,1,7,7,2,81,2,2,2,1,2,2,1,885,6,168,0,1053,1,2,1,1,1173,0,0,1173,1,0,2,0,3,1,1,6,1,2,2,1,1974,1,2,528,2,2,1,0,120,0,0,0,0,,MnPrv,,0,1,2010,1,Family,170000
1243,1244,20,2,107.0,13891,Pave,,1,1,AllPub,1,1,NridgHt,Norm,Norm,1,1,10,5,2006,2006,1,1,1,1,5,0,3,2,1,3,1,2,1,1386,3,0,690,2076,1,3,1,1,2076,0,0,2076,1,0,2,1,2,1,3,7,1,1,1,1,2006,3,3,850,2,2,1,216,229,0,0,0,0,,,,0,9,2006,2,Partial,465000
1244,1245,70,2,,11435,Pave,,2,4,AllPub,3,2,Crawfor,Norm,Norm,1,2,8,7,1929,1950,1,1,8,11,1,0,2,2,1,1,2,1,3,0,3,0,792,792,1,4,1,1,792,725,0,1517,0,0,1,0,3,1,1,7,1,2,1,2,1931,2,2,400,2,2,1,0,0,0,0,0,0,,,,0,6,2006,1,Normal,230000
1245,1246,80,2,78.0,12090,Pave,,1,1,AllPub,1,1,NWAmes,Norm,Norm,1,3,6,7,1984,2003,2,1,1,1,2,74,2,2,2,1,2,1,3,0,3,0,585,585,1,3,1,1,1140,728,0,1868,0,0,3,1,3,1,2,7,1,1,2,3,1984,3,2,477,2,2,1,268,112,0,0,147,0,,,,0,1,2007,1,Abnorml,178000
1246,1247,60,3,65.0,8125,Pave,,1,1,AllPub,1,1,Somerst,Norm,Norm,1,2,7,5,2005,2006,1,1,1,1,1,0,1,2,1,1,2,1,3,0,3,0,756,756,1,3,1,1,756,797,0,1553,0,0,2,1,3,1,1,6,1,0,5,1,2005,1,2,615,2,2,1,0,45,0,0,0,0,,,,0,3,2006,2,Partial,186500
1247,1248,80,2,,12328,Pave,,2,1,AllPub,1,1,Mitchel,Norm,Norm,1,3,6,5,1976,1976,1,1,4,4,2,335,2,2,2,2,2,4,1,539,3,0,473,1012,1,2,1,1,1034,0,0,1034,1,0,1,0,3,1,2,6,1,0,5,1,1976,2,3,888,2,2,1,0,0,0,0,0,0,,,,0,5,2010,1,Normal,169900
1248,1249,75,1,60.0,9600,Pave,Grvl,1,1,AllPub,1,1,OldTown,Norm,Norm,1,7,6,5,1917,1950,1,1,9,9,1,0,2,2,3,1,2,1,4,319,3,0,416,735,5,4,2,1,1134,924,0,2058,0,0,1,1,3,1,2,8,1,1,1,2,1950,2,2,396,4,4,3,0,0,259,0,0,0,,,,0,4,2008,1,Normal,129500
1249,1250,20,2,60.0,7200,Pave,,1,1,AllPub,1,1,NAmes,Norm,Norm,1,1,5,7,1950,1950,1,1,2,2,1,0,2,2,2,2,2,1,7,534,4,96,246,876,1,2,1,1,988,0,0,988,0,0,1,0,3,1,2,6,1,0,5,1,1950,2,1,276,2,2,1,0,80,0,0,0,0,,,,0,5,2007,1,Normal,119000
1250,1251,20,2,93.0,11160,Pave,,1,1,AllPub,3,1,NAmes,Norm,Norm,1,1,7,5,1968,1968,2,1,8,8,1,0,1,2,2,2,2,1,2,1065,3,0,1045,2110,1,3,1,1,2110,0,0,2110,1,0,2,1,3,1,3,8,1,2,2,1,1968,3,2,522,2,2,1,0,0,0,0,0,0,,,,0,4,2010,1,Normal,244000
1251,1252,120,2,,3136,Pave,,2,1,AllPub,3,1,NridgHt,Norm,Norm,4,1,7,5,2003,2003,1,1,1,5,3,163,1,2,1,1,2,1,3,0,3,0,1405,1405,1,3,1,1,1405,0,0,1405,0,0,2,0,2,1,1,6,1,1,1,1,2003,1,2,478,2,2,1,148,36,0,0,0,0,,,,0,3,2006,1,Normal,171750
1252,1253,20,2,62.0,9858,Pave,,1,1,AllPub,1,1,Mitchel,Norm,Norm,1,1,5,6,1968,1968,1,1,4,4,1,0,2,2,2,2,2,1,7,510,3,0,354,864,1,2,1,1,874,0,0,874,1,0,1,0,3,1,2,5,1,0,5,1,1968,1,1,288,2,2,1,33,0,0,0,0,0,,GdWo,Shed,600,11,2009,1,Normal,130000
1253,1254,60,2,,17542,Pave,,2,1,AllPub,1,1,Veenker,Norm,Norm,1,2,7,7,1974,2003,1,1,3,3,1,0,1,2,2,2,2,2,6,125,2,1031,36,1192,1,2,1,1,1516,651,0,2167,1,0,2,1,3,1,1,9,1,2,1,1,1974,1,2,518,2,2,1,220,47,0,0,0,0,,MnPrv,,0,7,2007,1,Normal,294000
1254,1255,60,2,60.0,6931,Pave,,1,1,AllPub,1,1,Edwards,Norm,Norm,1,2,7,5,2003,2004,1,1,1,1,3,92,1,2,1,1,2,1,3,0,3,0,746,746,1,3,1,1,760,896,0,1656,0,0,2,1,3,1,1,7,1,1,1,3,2003,3,2,397,2,2,1,178,128,0,0,0,0,,,,0,7,2008,1,Normal,165400
1255,1256,50,1,52.0,6240,Pave,,1,1,AllPub,1,1,BrkSide,Norm,Norm,1,4,6,6,1931,1950,1,1,3,3,1,0,2,2,3,2,4,1,6,425,3,0,459,884,1,2,1,3,959,408,0,1367,0,0,1,0,3,1,2,6,1,1,1,2,1978,2,1,560,2,2,1,0,0,0,0,120,0,,,,0,11,2007,1,Normal,127500
1256,1257,20,2,91.0,14303,Pave,,2,1,AllPub,3,1,NoRidge,Norm,Norm,1,1,8,5,1994,1994,2,1,4,4,2,554,1,2,1,1,2,2,1,1314,3,0,672,1986,1,3,1,1,1987,0,0,1987,1,0,2,0,2,1,1,7,1,1,2,1,1994,3,2,691,2,2,1,262,36,0,0,0,0,,,,0,8,2008,1,Normal,301500
1257,1258,30,2,56.0,4060,Pave,,1,1,AllPub,3,1,Edwards,Feedr,Norm,1,1,5,8,1922,1950,1,1,3,3,1,0,2,2,1,4,2,1,3,0,3,0,864,864,1,3,1,1,864,0,0,864,0,0,1,0,2,1,2,4,1,0,5,5,0,4,0,0,5,5,1,0,96,0,0,0,0,,,,0,7,2009,1,Normal,99900
1258,1259,80,2,59.0,9587,Pave,,2,1,AllPub,1,1,Gilbert,Norm,Norm,1,3,7,5,2005,2005,1,1,1,1,3,182,1,2,1,1,2,2,1,655,3,0,201,856,1,3,1,1,1166,0,0,1166,1,0,2,0,2,1,1,5,1,0,5,1,2005,3,2,400,2,2,1,212,0,0,0,0,0,,,,0,7,2008,1,Normal,190000
1259,1260,20,2,65.0,9750,Pave,,1,1,AllPub,2,1,NAmes,Norm,Norm,1,1,6,8,1969,1969,1,1,4,4,1,0,2,2,2,1,2,1,2,602,6,438,14,1054,1,1,1,1,1054,0,0,1054,1,0,1,1,3,1,2,6,1,0,5,1,1969,2,2,460,2,2,1,180,0,0,0,80,0,,,,0,7,2008,1,Normal,151000
1260,1261,60,2,,24682,Pave,,4,1,AllPub,4,1,Gilbert,RRAn,Norm,1,2,6,5,1999,1999,1,1,1,1,1,0,2,2,1,1,2,1,3,0,3,0,841,841,1,3,1,1,892,783,0,1675,0,0,2,1,3,1,2,7,1,1,2,3,1999,3,2,502,2,2,1,0,103,0,0,0,0,,,,0,6,2009,1,Normal,181000
1261,1262,20,2,80.0,9600,Pave,,1,1,AllPub,1,1,NAmes,Norm,Norm,1,1,5,6,1956,1956,2,1,2,2,1,0,2,2,2,2,2,1,4,504,3,0,546,1050,1,1,1,1,1050,0,0,1050,0,0,1,0,2,1,2,5,1,0,5,1,1956,2,1,338,2,2,1,0,0,0,0,0,0,,,,0,6,2009,1,Normal,128900
1262,1263,50,2,,11250,Pave,,1,1,AllPub,1,1,ClearCr,Norm,Norm,1,4,4,5,1957,1989,1,1,3,3,1,0,2,2,2,2,2,4,3,0,3,0,1104,1104,1,3,1,3,1104,684,0,1788,1,0,1,0,5,1,2,8,3,2,2,1,1957,2,1,304,2,2,1,120,0,0,0,0,0,,,,0,11,2009,1,Normal,161500
1263,1264,70,2,60.0,13515,Pave,Pave,1,1,AllPub,1,1,BrkSide,Norm,Norm,1,2,6,6,1919,1950,3,1,3,3,1,0,2,2,1,2,2,1,3,0,3,0,764,764,1,3,1,3,1060,764,0,1824,0,0,1,0,3,1,2,8,1,1,1,2,1940,2,2,520,2,2,2,0,0,126,0,0,0,,GdPrv,,0,7,2007,1,Normal,180500
1264,1265,120,5,34.0,4060,Pave,,1,1,AllPub,1,1,NAmes,Norm,Norm,4,1,6,5,1998,1999,1,1,2,2,1,0,1,2,1,1,2,1,1,266,3,0,1139,1405,1,3,1,1,1337,0,0,1337,1,0,2,0,2,1,1,5,1,0,5,1,1998,3,2,511,2,2,1,144,68,0,0,0,0,,,,0,8,2008,3,Abnorml,181000
1265,1266,160,3,35.0,3735,Pave,,1,1,AllPub,5,1,Somerst,Norm,Norm,4,2,7,5,1999,1999,2,1,2,2,2,218,1,2,1,1,2,1,1,450,3,0,241,691,1,3,1,1,713,739,0,1452,1,0,2,1,3,1,1,6,1,0,5,2,1999,2,2,506,2,2,1,0,34,0,0,0,0,,,,0,3,2006,1,Normal,183900
1266,1267,190,1,60.0,10120,Pave,,2,2,AllPub,1,1,OldTown,Feedr,Norm,2,7,7,4,1910,1950,2,1,3,3,1,0,4,2,2,2,2,1,3,0,3,0,925,925,1,2,2,2,964,925,0,1889,0,0,1,1,4,2,2,9,1,1,1,2,1960,2,1,308,2,2,2,0,0,264,0,0,0,,MnPrv,,0,1,2007,1,Normal,122000
1267,1268,20,2,89.0,13214,Pave,,2,4,AllPub,1,1,Timber,Norm,Norm,1,1,9,5,2008,2009,2,1,11,6,1,0,3,2,1,3,2,2,3,0,3,0,2002,2002,1,3,1,1,2018,0,0,2018,0,0,2,0,3,1,3,10,1,1,1,1,2009,3,3,746,2,2,1,144,76,0,0,0,0,,,,0,5,2010,1,Normal,378500
1268,1269,50,2,,14100,Pave,,2,1,AllPub,1,2,Crawfor,Norm,Norm,1,4,8,9,1935,1997,1,1,11,11,2,632,2,1,2,2,2,3,4,192,3,0,536,728,1,3,1,1,1968,1479,0,3447,0,0,3,1,4,1,1,11,1,2,1,3,1982,2,3,1014,2,2,1,314,12,0,0,0,0,,GdWo,,0,5,2008,1,Normal,381000
1269,1270,50,2,78.0,11344,Pave,,1,1,AllPub,1,1,NAmes,Feedr,Norm,1,4,5,5,1958,1958,1,1,2,2,2,180,2,2,2,2,2,1,7,460,3,0,414,874,2,2,1,3,874,650,0,1524,0,0,1,1,3,1,2,7,1,0,5,1,1958,2,1,315,2,2,1,0,0,0,0,0,0,,GdWo,,0,7,2007,1,Normal,144000
1270,1271,40,2,,23595,Pave,,1,3,AllPub,1,3,ClearCr,Norm,Norm,1,1,7,6,1979,1979,6,5,7,7,1,0,1,2,1,1,2,2,1,1258,3,0,74,1332,1,2,1,1,1332,192,0,1524,2,0,0,1,0,1,1,4,1,1,2,1,1979,3,2,586,2,2,1,268,0,0,0,0,0,,,,0,4,2010,1,Normal,260000
1271,1272,20,2,,9156,Pave,,2,1,AllPub,1,1,NWAmes,PosN,Norm,1,1,6,7,1968,1968,2,1,8,8,1,0,2,2,2,2,2,1,3,0,3,0,1489,1489,1,1,1,1,1489,0,0,1489,0,0,2,0,3,1,1,7,1,1,1,1,1968,1,2,462,2,2,1,0,0,0,0,0,0,,,,0,8,2009,1,Normal,185750
1272,1273,20,2,,13526,Pave,,2,1,AllPub,4,1,Sawyer,Norm,Norm,1,1,5,6,1965,1965,2,1,4,7,2,114,2,2,2,2,2,1,7,560,6,375,0,935,1,2,1,1,935,0,0,935,1,0,1,0,3,1,2,5,1,0,5,1,1965,2,1,288,2,2,1,180,0,0,0,0,0,,MnPrv,,0,11,2006,1,Normal,137000
1273,1274,80,2,124.0,11512,Pave,,2,1,AllPub,3,1,Edwards,Norm,Norm,1,3,6,7,1959,2006,1,1,7,7,2,84,2,2,2,2,2,4,2,719,3,0,300,1019,1,1,1,1,1357,0,0,1357,1,0,1,0,2,1,3,5,1,1,1,6,1959,1,1,312,2,2,1,0,0,0,0,163,0,,GdPrv,,0,5,2008,1,Normal,177000
1274,1275,50,2,53.0,5362,Pave,,1,1,AllPub,3,1,Crawfor,Norm,Norm,1,4,5,6,1910,2003,1,1,3,5,1,0,2,2,1,2,2,1,3,0,3,0,661,661,1,3,1,1,661,589,0,1250,0,0,2,0,3,1,2,8,1,1,1,2,1985,2,2,552,2,2,1,242,0,81,0,0,0,,,,0,11,2007,1,Normal,139000
1275,1276,90,2,95.0,11345,Pave,,1,1,AllPub,3,1,NAmes,Feedr,Norm,3,2,5,5,1948,1950,1,6,9,9,3,567,2,2,2,2,2,1,4,220,3,0,708,928,1,1,1,3,928,992,0,1920,0,0,2,0,4,2,2,10,1,0,5,2,1948,2,2,400,2,4,1,0,0,0,0,0,0,,,,0,7,2007,1,Normal,137000
1276,1277,60,2,,12936,Pave,,2,1,AllPub,4,1,NWAmes,Norm,Norm,1,2,6,6,1972,1972,1,1,4,7,1,0,2,2,2,2,1,1,7,593,3,0,130,723,1,2,1,1,735,660,0,1395,0,1,1,1,3,1,2,6,1,1,2,1,1972,2,2,497,2,2,1,294,116,0,0,0,0,,,,0,12,2009,1,Normal,162000
1277,1278,80,2,,17871,Pave,,2,1,AllPub,4,1,NWAmes,Norm,Norm,1,3,6,5,1967,1976,1,1,4,4,2,359,2,2,2,1,2,4,2,528,3,0,1152,1680,1,4,1,1,1724,0,0,1724,1,0,1,1,3,1,2,7,1,1,1,1,1967,1,2,480,2,2,1,0,0,0,0,0,0,,,,0,6,2009,1,Normal,197900
1278,1279,60,2,75.0,9473,Pave,,1,1,AllPub,1,1,CollgCr,Norm,Norm,1,2,8,5,2002,2002,1,1,1,1,5,0,1,2,1,1,2,1,1,804,3,0,324,1128,1,3,1,1,1128,903,0,2031,1,0,2,1,3,1,1,7,1,1,1,1,2002,1,2,577,2,2,1,0,211,0,0,0,0,,,,0,3,2008,1,Normal,237000
1279,1280,50,4,60.0,7500,Pave,,1,1,AllPub,1,1,IDOTRR,Norm,Norm,1,4,4,4,1920,1950,1,1,2,2,1,0,2,1,2,2,2,1,3,0,3,0,698,698,1,2,1,3,698,430,0,1128,0,0,1,0,2,1,2,6,1,0,5,2,1980,1,2,528,2,2,1,30,0,164,0,0,0,,,,0,4,2010,3,Abnorml,68400
1280,1281,20,2,67.0,9808,Pave,,2,1,AllPub,1,1,CollgCr,Norm,Norm,1,1,7,5,2002,2002,1,1,1,1,2,110,1,2,1,1,2,1,1,788,3,0,785,1573,1,3,1,1,1573,0,0,1573,1,0,2,0,3,1,1,6,1,0,5,1,2002,1,2,544,2,2,1,0,72,0,0,0,0,,,,0,3,2009,1,Normal,227000
1281,1282,20,2,50.0,8049,Pave,,2,1,AllPub,4,1,Timber,Norm,Norm,1,1,7,5,1990,1990,2,1,4,4,2,54,2,2,2,1,2,1,2,1053,3,0,256,1309,1,2,1,1,1339,0,0,1339,1,0,2,0,2,1,2,6,1,1,2,1,1990,3,2,484,1,1,1,0,58,0,0,90,0,,,,0,7,2006,1,Normal,180000
1282,1283,20,2,61.0,8800,Pave,,2,1,AllPub,1,1,CollgCr,Norm,Norm,1,1,5,7,1977,2008,1,1,4,4,1,0,2,2,2,1,2,3,6,532,4,144,364,1040,1,2,1,1,1040,0,0,1040,0,0,2,0,3,1,1,5,1,0,5,2,1977,2,2,484,2,2,1,0,0,0,0,288,0,,,,0,9,2009,1,Normal,150500
1283,1284,90,2,94.0,9400,Pave,,1,3,AllPub,3,1,Mitchel,Norm,Norm,3,2,6,5,1971,1971,5,1,2,5,1,0,2,2,2,2,2,4,3,0,3,0,912,912,1,2,1,1,912,912,0,1824,0,0,2,2,4,2,2,8,1,0,5,5,0,4,0,0,5,5,1,128,0,0,0,0,0,,,,0,4,2010,1,Normal,139000
1284,1285,50,2,50.0,9638,Pave,,1,1,AllPub,1,1,SWISU,Feedr,Norm,1,4,6,7,1919,1990,1,1,3,5,1,0,2,2,1,2,2,1,3,0,3,0,804,804,1,3,1,1,1699,748,0,2447,0,0,2,0,4,1,1,10,3,1,1,2,1969,2,1,336,2,2,1,272,0,42,0,116,0,,,,0,3,2010,1,Normal,169000
1285,1286,50,1,50.0,6000,Pave,,1,1,AllPub,1,1,BrkSide,Norm,Norm,1,4,6,6,1939,1950,1,1,2,2,1,0,2,4,2,2,2,1,3,0,3,0,780,780,1,3,1,2,825,587,0,1412,0,0,1,0,4,1,2,6,1,1,1,2,1939,2,1,280,2,2,1,45,0,0,0,0,0,,,,0,5,2009,1,Normal,132500
1286,1287,20,2,,9790,Pave,,1,1,AllPub,1,1,NWAmes,Feedr,Norm,1,1,6,5,1963,1963,2,1,4,4,2,451,2,2,2,2,2,1,2,569,4,81,678,1328,1,2,1,1,1328,0,0,1328,1,0,1,1,3,1,2,6,1,2,1,1,1963,2,2,528,2,2,1,0,26,0,0,0,0,,,,0,6,2010,1,Normal,143000
1287,1288,20,2,,36500,Pave,,2,3,AllPub,1,2,ClearCr,Norm,Norm,1,1,5,5,1964,1964,1,1,3,3,4,621,2,1,2,2,2,4,4,812,3,0,812,1624,1,4,1,1,1582,0,0,1582,0,1,2,0,4,1,2,7,1,0,5,1,1964,2,2,390,2,2,2,168,198,0,0,0,0,,,,0,6,2006,1,Normal,190000
1288,1289,120,2,40.0,5664,Pave,,2,1,AllPub,1,1,StoneBr,Norm,Norm,4,1,8,5,2000,2000,1,1,6,6,1,0,1,2,1,1,2,1,1,1158,3,0,343,1501,1,3,1,1,1659,0,0,1659,1,0,2,0,2,1,3,5,1,1,3,1,2000,3,2,499,2,2,1,212,59,0,0,0,0,,,,0,10,2009,1,Normal,278000
1289,1290,60,2,86.0,11065,Pave,,2,1,AllPub,1,1,NridgHt,Norm,Norm,1,2,8,5,2006,2006,1,1,1,1,3,788,1,2,1,1,2,3,3,0,3,0,1085,1085,1,3,1,1,1120,850,0,1970,0,0,2,1,3,1,3,8,1,1,1,3,2006,3,3,753,2,2,1,177,74,0,0,0,0,,,,0,10,2006,2,Partial,281000
1290,1291,80,2,,14112,Pave,,2,1,AllPub,3,1,NAmes,Norm,Norm,1,3,5,7,1964,1964,2,1,3,4,2,86,2,2,1,2,2,4,1,1014,3,0,138,1152,1,2,1,1,1152,0,0,1152,1,0,1,0,3,1,2,6,1,1,1,1,1964,1,2,484,2,2,1,227,0,0,0,0,0,,,,0,4,2010,1,Normal,180500
1291,1292,160,1,21.0,1680,Pave,,1,1,AllPub,1,1,BrDale,Norm,Norm,5,2,5,7,1972,1972,1,1,6,6,2,268,2,2,2,2,2,1,2,231,3,0,399,630,1,2,1,1,630,672,0,1302,0,0,2,1,3,1,2,6,1,0,5,2,1972,2,1,264,2,2,1,185,0,0,0,0,0,,,,0,2,2009,1,Normal,119500
1292,1293,70,1,60.0,6600,Pave,,1,1,AllPub,3,1,OldTown,Norm,Norm,1,2,5,4,1892,1965,1,1,3,3,1,0,2,2,6,2,2,1,3,0,3,0,994,994,1,2,2,1,1378,994,0,2372,0,0,2,0,4,2,2,11,3,0,5,1,1985,1,1,432,2,2,1,0,287,0,0,0,0,,,,0,12,2009,1,Normal,107500
1293,1294,60,2,78.0,10140,Pave,,1,1,AllPub,1,1,NWAmes,Norm,Norm,1,2,7,5,1976,1976,1,1,4,4,1,0,2,2,1,1,2,1,1,194,3,0,638,832,1,2,1,1,832,832,0,1664,0,0,2,1,4,1,2,8,1,1,2,1,1976,1,2,528,2,2,1,0,28,0,0,259,0,,GdWo,,0,3,2006,1,Normal,162900
1294,1295,20,2,60.0,8172,Pave,,1,1,AllPub,1,1,Edwards,Norm,Norm,1,1,5,7,1955,1990,2,1,5,7,1,0,2,2,2,2,2,1,4,167,3,0,697,864,1,2,1,1,864,0,0,864,1,0,1,0,2,1,2,5,1,0,5,2,1957,2,2,572,2,2,2,0,0,0,0,0,0,,,,0,4,2006,1,Normal,115000
1295,1296,20,2,70.0,8400,Pave,,1,1,AllPub,1,1,NAmes,Feedr,Norm,1,1,5,5,1968,1968,2,1,4,4,2,168,2,2,2,2,2,4,7,1016,3,0,36,1052,1,1,1,1,1052,0,0,1052,1,0,1,1,3,1,2,5,1,0,5,1,1968,1,1,288,2,2,1,356,0,0,0,0,0,,GdWo,,0,11,2006,1,Normal,138500
1296,1297,20,2,80.0,8700,Pave,,1,1,AllPub,1,1,NAmes,Norm,Norm,1,1,5,6,1963,1963,2,1,2,2,2,148,2,1,2,2,2,3,2,776,3,0,344,1120,1,1,1,1,1128,0,0,1128,1,0,2,0,3,1,2,6,1,0,5,1,1963,1,2,525,2,2,1,192,20,123,0,0,0,,MnPrv,,0,12,2008,1,Normal,155000
1297,1298,180,1,35.0,3675,Pave,,1,1,AllPub,1,1,Edwards,Norm,Norm,4,6,6,5,2005,2006,1,1,1,1,2,82,2,2,1,1,2,2,1,547,3,0,0,547,1,1,1,1,1072,0,0,1072,1,0,2,0,2,1,2,5,1,0,5,6,2005,3,2,525,2,2,1,0,44,0,0,0,0,,,,0,6,2006,2,Partial,140000
1298,1299,60,2,313.0,63887,Pave,,4,2,AllPub,3,1,Edwards,Feedr,Norm,1,2,10,5,2008,2008,2,8,11,11,3,796,3,2,1,3,2,2,1,5644,3,0,466,6110,1,3,1,1,4692,950,0,5642,2,0,2,1,3,1,3,12,1,3,1,1,2008,3,2,1418,2,2,1,214,292,0,0,0,480,Gd,,,0,1,2008,2,Partial,160000
